text,prob,verdict
"Payment issue on AzumiPay Dear Emeka, we detected unusual activity on your AzumiPay account. Verify: https://giga-mail.com/secure/login?id=3017",0.9406667681629494,PHISH
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Project update Lunch on campus? I'm free after 2pm.,0.027673783425105493,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
"Project update Hey Ngozi, are we still on for tomorrow at 6pm?",0.03635298912602593,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Reminder Meeting notes attached. See you in the seminar.,0.020390907454596898,OK
Action Required: Bank of Naira Your Bank of Naira payment failed. Update billing: http://giga-mail-com.verify-account.ng/322,0.9421373116280297,PHISH
"Meeting notes Hey John, are we still on for tomorrow at 6pm?",0.02741676599779061,OK
"Reminder Hey Aisha, are we still on for tomorrow at 6pm?",0.03778880245333127,OK
"Lunch plan Hey Olu, are we still on for tomorrow at 6pm?",0.02671738957860573,OK
Payment issue on PayFastNG Congratulations Aisha! You won a prize. Claim now: http://azumi-io.verify-account.ng/341,0.9435929934173531,PHISH
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Reminder Lunch on campus? I'm free after 2pm.,0.026518899006132256,OK
"Action Required: UniPortal Dear Olu, we detected unusual activity on your UniPortal account. Verify: https://payfast.ng/secure/login?id=2929",0.9358874640673366,PHISH
"Action Required: Bank of Naira Emeka, important security notice for your Bank of Naira — click http://unimmu-edu-ng.verify-account.ng/830 to resolve.",0.9479072364945205,PHISH
"Meeting notes Hey Aisha, are we still on for tomorrow at 6pm?",0.02658582841352085,OK
"Lunch plan Hey Olu, are we still on for tomorrow at 6pm?",0.02671738957860573,OK
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
"Payment issue on GigaMail Dear Olu, we detected unusual activity on your GigaMail account. Verify: http://giga-mail-com.verify-account.ng/728",0.9378649717791088,PHISH
"Project update Hey Ngozi, are we still on for tomorrow at 6pm?",0.03635298912602593,OK
Lunch plan Can you review the attached doc and approve?,0.01847716579197332,OK
"Action Required: GigaMail Dear Emeka, we detected unusual activity on your GigaMail account. Verify: https://naira-bank.ng/secure/login?id=4369",0.9386575984099271,PHISH
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
"UniPortal security alert Dear John, we detected unusual activity on your UniPortal account. Verify: http://giga-mail-com.verify-account.ng/433",0.941169326039995,PHISH
Project update Lunch on campus? I'm free after 2pm.,0.027673783425105493,OK
"Project update Hey Aisha, are we still on for tomorrow at 6pm?",0.03709505247424738,OK
"Payment issue on GigaMail Dear Emeka, we detected unusual activity on your GigaMail account. Verify: http://unimmu-edu-ng.verify-account.ng/943",0.9391592411388745,PHISH
"Lunch plan Hey Emeka, are we still on for tomorrow at 6pm?",0.028917510264510688,OK
"Project update Hey John, are we still on for tomorrow at 6pm?",0.03812476567075703,OK
UniPortal security alert Congratulations John! You won a prize. Claim now: https://giga-mail.com/secure/login?id=3986,0.9468338924572619,PHISH
"Lunch plan Hey Ngozi, are we still on for tomorrow at 6pm?",0.027179471756950135,OK
Meeting notes Meeting notes attached. See you in the seminar.,0.023000206335312984,OK
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
Payment issue on Bank of Naira Congratulations Ngozi! You won a prize. Claim now: https://unimmu.edu.ng/secure/login?id=1198,0.9525959680235011,PHISH
"Action Required: GigaMail Dear Mary, we detected unusual activity on your GigaMail account. Verify: http://azumi-io.verify-account.ng/901",0.9387142669510758,PHISH
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
Bank of Naira security alert Congratulations Fatima! You won a prize. Claim now: http://naira-bank-ng.verify-account.ng/514,0.9536750146423315,PHISH
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
"Project update Hey Emeka, are we still on for tomorrow at 6pm?",0.03858335632288166,OK
Reminder Lunch on campus? I'm free after 2pm.,0.026518899006132256,OK
"Payment issue on PayFastNG Chinedu, important security notice for your PayFastNG — click http://payfast-ng.verify-account.ng/445 to resolve.",0.9486264961879376,PHISH
Lunch plan Meeting notes attached. See you in the seminar.,0.014476694113625049,OK
Action Required: GigaMail Congratulations Emeka! You won a prize. Claim now: https://payfast.ng/secure/login?id=7453,0.942656826063405,PHISH
Project update Lunch on campus? I'm free after 2pm.,0.027673783425105493,OK
Reminder Lunch on campus? I'm free after 2pm.,0.026518899006132256,OK
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
"Bank of Naira security alert Olu, important security notice for your Bank of Naira — click http://naira-bank-ng.verify-account.ng/668 to resolve.",0.946136369454993,PHISH
Lunch plan Meeting notes attached. See you in the seminar.,0.014476694113625049,OK
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
"Meeting notes Hey Ngozi, are we still on for tomorrow at 6pm?",0.02601539131959456,OK
"AzumiPay security alert Ngozi, important security notice for your AzumiPay — click https://naira-bank.ng/secure/login?id=3903 to resolve.",0.946324891359162,PHISH
Lunch plan Can you review the attached doc and approve?,0.01847716579197332,OK
Action Required: UniPortal Congratulations Chinedu! You won a prize. Claim now: https://unimmu.edu.ng/secure/login?id=2403,0.9419824695572669,PHISH
"Meeting notes Hey Aisha, are we still on for tomorrow at 6pm?",0.02658582841352085,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
Lunch plan Meeting notes attached. See you in the seminar.,0.014476694113625049,OK
UniPortal security alert Congratulations Olu! You won a prize. Claim now: https://naira-bank.ng/secure/login?id=5691,0.9470081659501212,PHISH
"Meeting notes Hey Fatima, are we still on for tomorrow at 6pm?",0.026603085352872258,OK
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
Lunch plan Meeting notes attached. See you in the seminar.,0.014476694113625049,OK
"Meeting notes Hey John, are we still on for tomorrow at 6pm?",0.02741676599779061,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
Lunch plan Can you review the attached doc and approve?,0.01847716579197332,OK
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
"Meeting notes Hey Chinedu, are we still on for tomorrow at 6pm?",0.027355483529709155,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
"Action Required: Bank of Naira Olu, important security notice for your Bank of Naira — click https://payfast.ng/secure/login?id=5552 to resolve.",0.9469290025231133,PHISH
Project update Lunch on campus? I'm free after 2pm.,0.027673783425105493,OK
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
UniPortal security alert Your UniPortal payment failed. Update billing: https://unimmu.edu.ng/secure/login?id=6070,0.9530276722747303,PHISH
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
Meeting notes Meeting notes attached. See you in the seminar.,0.023000206335312984,OK
"Reminder Hey Chinedu, are we still on for tomorrow at 6pm?",0.03888999736697563,OK
Reminder Lunch on campus? I'm free after 2pm.,0.026518899006132256,OK
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
Payment issue on PayFastNG Congratulations Fatima! You won a prize. Claim now: http://azumi-io.verify-account.ng/846,0.9416742937028623,PHISH
"Meeting notes Hey Mary, are we still on for tomorrow at 6pm?",0.026434888622475807,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
"Lunch plan Hey Ngozi, are we still on for tomorrow at 6pm?",0.027179471756950135,OK
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
Payment issue on Bank of Naira Congratulations Olu! You won a prize. Claim now: https://payfast.ng/secure/login?id=3988,0.9529562097835417,PHISH
Payment issue on AzumiPay Congratulations Olu! You won a prize. Claim now: https://naira-bank.ng/secure/login?id=3239,0.9456249542148956,PHISH
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
GigaMail security alert Congratulations Fatima! You won a prize. Claim now: http://naira-bank-ng.verify-account.ng/471,0.9461369750245935,PHISH
"Action Required: GigaMail Chinedu, important security notice for your GigaMail — click https://giga-mail.com/secure/login?id=4952 to resolve.",0.948537439059536,PHISH
"Lunch plan Hey Mary, are we still on for tomorrow at 6pm?",0.027622765991407307,OK
Project update Lunch on campus? I'm free after 2pm.,0.027673783425105493,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Project update Lunch on campus? I'm free after 2pm.,0.027673783425105493,OK
Reminder Meeting notes attached. See you in the seminar.,0.020390907454596898,OK
Bank of Naira security alert Congratulations Emeka! You won a prize. Claim now: https://payfast.ng/secure/login?id=4596,0.9559489834429522,PHISH
Action Required: PayFastNG Congratulations Chinedu! You won a prize. Claim now: http://azumi-io.verify-account.ng/111,0.9413996640103709,PHISH
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
Reminder Meeting notes attached. See you in the seminar.,0.020390907454596898,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
Reminder Meeting notes attached. See you in the seminar.,0.020390907454596898,OK
"PayFastNG security alert Fatima, important security notice for your PayFastNG — click https://naira-bank.ng/secure/login?id=3681 to resolve.",0.9412105552610829,PHISH
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
"Reminder Hey Olu, are we still on for tomorrow at 6pm?",0.03640282318786466,OK
"Meeting notes Hey John, are we still on for tomorrow at 6pm?",0.02741676599779061,OK
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
Reminder Lunch on campus? I'm free after 2pm.,0.026518899006132256,OK
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
"Project update Hey John, are we still on for tomorrow at 6pm?",0.03812476567075703,OK
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
Action Required: AzumiPay Congratulations Aisha! You won a prize. Claim now: https://unimmu.edu.ng/secure/login?id=9574,0.9418569509239543,PHISH
"Bank of Naira security alert Dear Olu, we detected unusual activity on your Bank of Naira account. Verify: https://azumi.io/secure/login?id=8027",0.9436718407129907,PHISH
Payment issue on PayFastNG Congratulations Chinedu! You won a prize. Claim now: https://giga-mail.com/secure/login?id=6731,0.9451843838125978,PHISH
"Action Required: Bank of Naira Dear Olu, we detected unusual activity on your Bank of Naira account. Verify: http://azumi-io.verify-account.ng/619",0.9401799685544046,PHISH
"Project update Hey Olu, are we still on for tomorrow at 6pm?",0.03579757666709367,OK
"Project update Hey Mary, are we still on for tomorrow at 6pm?",0.03698920448660677,OK
Lunch plan Can you review the attached doc and approve?,0.01847716579197332,OK
Reminder Lunch on campus? I'm free after 2pm.,0.026518899006132256,OK
Reminder Lunch on campus? I'm free after 2pm.,0.026518899006132256,OK
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
Lunch plan Meeting notes attached. See you in the seminar.,0.014476694113625049,OK
"AzumiPay security alert Dear Aisha, we detected unusual activity on your AzumiPay account. Verify: http://giga-mail-com.verify-account.ng/223",0.9440500014594413,PHISH
Lunch plan Can you review the attached doc and approve?,0.01847716579197332,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Meeting notes Meeting notes attached. See you in the seminar.,0.023000206335312984,OK
"Lunch plan Hey Mary, are we still on for tomorrow at 6pm?",0.027622765991407307,OK
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
"Action Required: PayFastNG Mary, important security notice for your PayFastNG — click http://unimmu-edu-ng.verify-account.ng/782 to resolve.",0.9457290507788992,PHISH
"Lunch plan Hey Olu, are we still on for tomorrow at 6pm?",0.02671738957860573,OK
Project update Lunch on campus? I'm free after 2pm.,0.027673783425105493,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Meeting notes Meeting notes attached. See you in the seminar.,0.023000206335312984,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
Reminder Lunch on campus? I'm free after 2pm.,0.026518899006132256,OK
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
Meeting notes Meeting notes attached. See you in the seminar.,0.023000206335312984,OK
Reminder Meeting notes attached. See you in the seminar.,0.020390907454596898,OK
"Action Required: UniPortal Mary, important security notice for your UniPortal — click http://giga-mail-com.verify-account.ng/459 to resolve.",0.9472683758108746,PHISH
Reminder Meeting notes attached. See you in the seminar.,0.020390907454596898,OK
"Lunch plan Hey Olu, are we still on for tomorrow at 6pm?",0.02671738957860573,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
Payment issue on PayFastNG Your PayFastNG payment failed. Update billing: http://giga-mail-com.verify-account.ng/571,0.9387750744930031,PHISH
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Reminder Meeting notes attached. See you in the seminar.,0.020390907454596898,OK
Lunch plan Meeting notes attached. See you in the seminar.,0.014476694113625049,OK
Action Required: AzumiPay Your AzumiPay payment failed. Update billing: https://payfast.ng/secure/login?id=2898,0.9508063700540682,PHISH
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
Action Required: GigaMail Congratulations John! You won a prize. Claim now: https://naira-bank.ng/secure/login?id=7374,0.9412507713979286,PHISH
Project update Lunch on campus? I'm free after 2pm.,0.027673783425105493,OK
Reminder Meeting notes attached. See you in the seminar.,0.020390907454596898,OK
Lunch plan Can you review the attached doc and approve?,0.01847716579197332,OK
Payment issue on UniPortal Your UniPortal payment failed. Update billing: http://giga-mail-com.verify-account.ng/181,0.9408835768112913,PHISH
"Lunch plan Hey Olu, are we still on for tomorrow at 6pm?",0.02671738957860573,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
"Reminder Hey Mary, are we still on for tomorrow at 6pm?",0.03765693099074608,OK
Action Required: AzumiPay Your AzumiPay payment failed. Update billing: https://naira-bank.ng/secure/login?id=7462,0.9508063700540682,PHISH
"Project update Hey Fatima, are we still on for tomorrow at 6pm?",0.03701807427056819,OK
"Meeting notes Hey Mary, are we still on for tomorrow at 6pm?",0.026434888622475807,OK
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
Project update Lunch on campus? I'm free after 2pm.,0.027673783425105493,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
Lunch plan Can you review the attached doc and approve?,0.01847716579197332,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
Action Required: Bank of Naira Congratulations Chinedu! You won a prize. Claim now: http://payfast-ng.verify-account.ng/360,0.9513774733199221,PHISH
"PayFastNG security alert Dear Fatima, we detected unusual activity on your PayFastNG account. Verify: https://payfast.ng/secure/login?id=9941",0.938182603749879,PHISH
Meeting notes Meeting notes attached. See you in the seminar.,0.023000206335312984,OK
"Reminder Hey Emeka, are we still on for tomorrow at 6pm?",0.03936575172516124,OK
Meeting notes Meeting notes attached. See you in the seminar.,0.023000206335312984,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
"Project update Hey John, are we still on for tomorrow at 6pm?",0.03812476567075703,OK
Meeting notes Meeting notes attached. See you in the seminar.,0.023000206335312984,OK
Lunch plan Meeting notes attached. See you in the seminar.,0.014476694113625049,OK
Action Required: Bank of Naira Your Bank of Naira payment failed. Update billing: http://unimmu-edu-ng.verify-account.ng/941,0.9421373116280297,PHISH
Lunch plan Can you review the attached doc and approve?,0.01847716579197332,OK
Reminder Lunch on campus? I'm free after 2pm.,0.026518899006132256,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
Payment issue on UniPortal Your UniPortal payment failed. Update billing: https://unimmu.edu.ng/secure/login?id=1285,0.9408835768112913,PHISH
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
GigaMail security alert Congratulations Chinedu! You won a prize. Claim now: https://azumi.io/secure/login?id=3436,0.9494846718316275,PHISH
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
AzumiPay security alert Congratulations Emeka! You won a prize. Claim now: https://payfast.ng/secure/login?id=2326,0.9495706759683598,PHISH
Payment issue on AzumiPay Congratulations John! You won a prize. Claim now: http://unimmu-edu-ng.verify-account.ng/762,0.9454797635102665,PHISH
Lunch plan Meeting notes attached. See you in the seminar.,0.014476694113625049,OK
"Project update Hey John, are we still on for tomorrow at 6pm?",0.03812476567075703,OK
Project update Lunch on campus? I'm free after 2pm.,0.027673783425105493,OK
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
"Payment issue on GigaMail Fatima, important security notice for your GigaMail — click https://unimmu.edu.ng/secure/login?id=9115 to resolve.",0.9487930603828745,PHISH
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
"Payment issue on PayFastNG Dear Aisha, we detected unusual activity on your PayFastNG account. Verify: http://giga-mail-com.verify-account.ng/231",0.9351048834256694,PHISH
"Bank of Naira security alert Dear John, we detected unusual activity on your Bank of Naira account. Verify: http://giga-mail-com.verify-account.ng/254",0.9439575402036974,PHISH
"UniPortal security alert Ngozi, important security notice for your UniPortal — click https://azumi.io/secure/login?id=4277 to resolve.",0.9435784276273111,PHISH
Meeting notes Meeting notes attached. See you in the seminar.,0.023000206335312984,OK
"Project update Hey John, are we still on for tomorrow at 6pm?",0.03812476567075703,OK
Meeting notes Meeting notes attached. See you in the seminar.,0.023000206335312984,OK
Meeting notes Meeting notes attached. See you in the seminar.,0.023000206335312984,OK
Lunch plan Meeting notes attached. See you in the seminar.,0.014476694113625049,OK
"Meeting notes Hey Mary, are we still on for tomorrow at 6pm?",0.026434888622475807,OK
"Meeting notes Hey Fatima, are we still on for tomorrow at 6pm?",0.026603085352872258,OK
Reminder Lunch on campus? I'm free after 2pm.,0.026518899006132256,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
Lunch plan Meeting notes attached. See you in the seminar.,0.014476694113625049,OK
PayFastNG security alert Congratulations Chinedu! You won a prize. Claim now: http://unimmu-edu-ng.verify-account.ng/962,0.9479740465110437,PHISH
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
"Reminder Hey Mary, are we still on for tomorrow at 6pm?",0.03765693099074608,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
"Action Required: PayFastNG Chinedu, important security notice for your PayFastNG — click https://unimmu.edu.ng/secure/login?id=2384 to resolve.",0.9458594431326088,PHISH
Payment issue on UniPortal Congratulations Chinedu! You won a prize. Claim now: http://azumi-io.verify-account.ng/820,0.9457503662843113,PHISH
Payment issue on AzumiPay Your AzumiPay payment failed. Update billing: http://naira-bank-ng.verify-account.ng/214,0.9444517717047664,PHISH
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
Lunch plan Can you review the attached doc and approve?,0.01847716579197332,OK
Reminder Lunch on campus? I'm free after 2pm.,0.026518899006132256,OK
Reminder Lunch on campus? I'm free after 2pm.,0.026518899006132256,OK
Bank of Naira security alert Your Bank of Naira payment failed. Update billing: https://unimmu.edu.ng/secure/login?id=4239,0.9460919168947791,PHISH
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
Reminder Meeting notes attached. See you in the seminar.,0.020390907454596898,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Lunch plan Meeting notes attached. See you in the seminar.,0.014476694113625049,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
Action Required: AzumiPay Congratulations Mary! You won a prize. Claim now: https://unimmu.edu.ng/secure/login?id=3593,0.9434689049858451,PHISH
"Meeting notes Hey Olu, are we still on for tomorrow at 6pm?",0.02555165445086187,OK
Payment issue on UniPortal Your UniPortal payment failed. Update billing: https://giga-mail.com/secure/login?id=6373,0.9408835768112913,PHISH
"GigaMail security alert Dear John, we detected unusual activity on your GigaMail account. Verify: https://giga-mail.com/secure/login?id=9346",0.9424829219743126,PHISH
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
"Action Required: AzumiPay Dear Ngozi, we detected unusual activity on your AzumiPay account. Verify: https://giga-mail.com/secure/login?id=4910",0.9386261974498585,PHISH
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
"Meeting notes Hey Olu, are we still on for tomorrow at 6pm?",0.02555165445086187,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
"Lunch plan Hey Ngozi, are we still on for tomorrow at 6pm?",0.027179471756950135,OK
"Action Required: UniPortal Dear John, we detected unusual activity on your UniPortal account. Verify: https://naira-bank.ng/secure/login?id=6954",0.9361222372219997,PHISH
"UniPortal security alert Ngozi, important security notice for your UniPortal — click https://azumi.io/secure/login?id=1067 to resolve.",0.9435784276273111,PHISH
Project update Lunch on campus? I'm free after 2pm.,0.027673783425105493,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
"Reminder Hey Fatima, are we still on for tomorrow at 6pm?",0.03772842604945261,OK
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
"Action Required: PayFastNG Mary, important security notice for your PayFastNG — click https://unimmu.edu.ng/secure/login?id=7538 to resolve.",0.9457290507788992,PHISH
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
"Meeting notes Hey Aisha, are we still on for tomorrow at 6pm?",0.02658582841352085,OK
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
"Payment issue on PayFastNG Dear Aisha, we detected unusual activity on your PayFastNG account. Verify: http://giga-mail-com.verify-account.ng/300",0.9351048834256694,PHISH
Lunch plan Meeting notes attached. See you in the seminar.,0.014476694113625049,OK
"Action Required: UniPortal Dear Emeka, we detected unusual activity on your UniPortal account. Verify: https://unimmu.edu.ng/secure/login?id=2075",0.9372403012545365,PHISH
Action Required: GigaMail Congratulations Olu! You won a prize. Claim now: https://payfast.ng/secure/login?id=5034,0.9413500805024836,PHISH
"Bank of Naira security alert Dear Aisha, we detected unusual activity on your Bank of Naira account. Verify: https://payfast.ng/secure/login?id=2953",0.9438840451618731,PHISH
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
AzumiPay security alert Congratulations Ngozi! You won a prize. Claim now: http://payfast-ng.verify-account.ng/699,0.9479515001218827,PHISH
Reminder Meeting notes attached. See you in the seminar.,0.020390907454596898,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
"Lunch plan Hey Olu, are we still on for tomorrow at 6pm?",0.02671738957860573,OK
"Payment issue on PayFastNG Dear Ngozi, we detected unusual activity on your PayFastNG account. Verify: https://naira-bank.ng/secure/login?id=9767",0.9345804342190942,PHISH
"Project update Hey Emeka, are we still on for tomorrow at 6pm?",0.03858335632288166,OK
Lunch plan Can you review the attached doc and approve?,0.01847716579197332,OK
"Payment issue on PayFastNG Dear Olu, we detected unusual activity on your PayFastNG account. Verify: https://unimmu.edu.ng/secure/login?id=2391",0.9348803293668553,PHISH
Lunch plan Can you review the attached doc and approve?,0.01847716579197332,OK
Action Required: UniPortal Congratulations Fatima! You won a prize. Claim now: http://naira-bank-ng.verify-account.ng/857,0.9382939204349038,PHISH
"Project update Hey Chinedu, are we still on for tomorrow at 6pm?",0.03814278941886421,OK
Reminder Lunch on campus? I'm free after 2pm.,0.026518899006132256,OK
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
Meeting notes Meeting notes attached. See you in the seminar.,0.023000206335312984,OK
PayFastNG security alert Your PayFastNG payment failed. Update billing: https://unimmu.edu.ng/secure/login?id=4871,0.9508598185325208,PHISH
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
Project update Lunch on campus? I'm free after 2pm.,0.027673783425105493,OK
Reminder Meeting notes attached. See you in the seminar.,0.020390907454596898,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
"Bank of Naira security alert Dear Emeka, we detected unusual activity on your Bank of Naira account. Verify: http://giga-mail-com.verify-account.ng/512",0.9447084614449596,PHISH
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
"Action Required: PayFastNG Fatima, important security notice for your PayFastNG — click https://naira-bank.ng/secure/login?id=4487 to resolve.",0.9432569887881583,PHISH
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
UniPortal security alert Congratulations John! You won a prize. Claim now: http://unimmu-edu-ng.verify-account.ng/560,0.9468338924572619,PHISH
"Meeting notes Hey Fatima, are we still on for tomorrow at 6pm?",0.026603085352872258,OK
Meeting notes Meeting notes attached. See you in the seminar.,0.023000206335312984,OK
Action Required: AzumiPay Congratulations Emeka! You won a prize. Claim now: http://payfast-ng.verify-account.ng/676,0.943110416544505,PHISH
Bank of Naira security alert Congratulations Mary! You won a prize. Claim now: https://payfast.ng/secure/login?id=2765,0.9561857993283884,PHISH
Reminder Meeting notes attached. See you in the seminar.,0.020390907454596898,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
Reminder Meeting notes attached. See you in the seminar.,0.020390907454596898,OK
PayFastNG security alert Your PayFastNG payment failed. Update billing: https://unimmu.edu.ng/secure/login?id=7388,0.9508598185325208,PHISH
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
"Payment issue on UniPortal Emeka, important security notice for your UniPortal — click https://azumi.io/secure/login?id=1206 to resolve.",0.9498881836706313,PHISH
Action Required: AzumiPay Congratulations Ngozi! You won a prize. Claim now: https://giga-mail.com/secure/login?id=5450,0.941293417286394,PHISH
Project update Lunch on campus? I'm free after 2pm.,0.027673783425105493,OK
Bank of Naira security alert Your Bank of Naira payment failed. Update billing: https://azumi.io/secure/login?id=1903,0.9460919168947791,PHISH
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
"Project update Hey Fatima, are we still on for tomorrow at 6pm?",0.03701807427056819,OK
